id,OFFENSE_CODE_GROUP,OCCURRED_ON_DATE,STREET,Lat,Long,Image_Id
17741,Larceny,7/27/2018 7:25,CANAL ST,42.364895,-71.060502,5cae691a579dc84342e0957b
17742,Larceny,7/26/2018 16:00,HUNTINGTON AVE,42.261697,-71.113873,5cae691a579dc84342e094d4
17743,Simple Assault,7/22/2018 13:30,S HUNTINGTON AVE,42.326398,-71.111526,5cae691a579dc84342e094d4
17745,Drug Violation,7/27/2018 12:39,PARKMAN ST,42.296485,-71.059683,5cae691a579dc84342e094d4
17746,Motor Vehicle Accident Response,7/27/2018 12:42,TIP TOP ST,42.351339,-71.169773,5cae691a579dc84342e094d4
17747,Medical Assistance,7/27/2018 12:33,RUTHVEN ST,42.314105,-71.09292,5cae691a579dc84342e094d4
17749,Larceny,7/27/2018 11:10,QUEENSBERRY ST,42.343144,-71.095893,5cae691a579dc84342e094d4
17750,Other,7/27/2018 11:10,QUEENSBERRY ST,42.343144,-71.095893,5cae691a579dc84342e094d4
17751,Medical Assistance,7/27/2018 12:17,BORDER ST,42.376203,-71.039799,5cae691a579dc84342e094d4
17752,Investigate Person,7/27/2018 11:33,AMES ST,42.28957,-71.085105,5cae691a579dc84342e094d4
17753,Larceny,7/25/2018 7:17,CANAL ST,42.364895,-71.060502,5cae691a579dc84342e0957b
17754,Counterfeiting,7/27/2018 11:38,WILLIAM T MORRISSEY BLVD,42.297673,-71.04941,5cae691a579dc84342e094d4
17755,Violations,7/27/2018 11:12,BALSAM ST,42.287199,-71.090373,5cae691a579dc84342e094d4
17756,Motor Vehicle Accident Response,7/27/2018 11:12,BALSAM ST,42.287199,-71.090373,5cae691a579dc84342e094d4
17757,Other,7/27/2018 11:12,BALSAM ST,42.287199,-71.090373,5cae691a579dc84342e094d4
17758,Police Service Incidents,7/27/2018 11:15,VINE ST,42.376632,-71.055932,5cae691a579dc84342e094d4
17759,Other,7/27/2018 10:30,E NEWTON ST,42.336711,-71.071021,5cae691a579dc84342e094d4
17760,Larceny,7/27/2018 10:30,E NEWTON ST,42.336711,-71.071021,5cae691a579dc84342e094d4
17761,Other,7/26/2018 16:30,SEAVER ST,42.308789,-71.090556,5cae691a579dc84342e094da
17762,Towed,7/27/2018 8:50,SAINT JOHN ST,42.31401,-71.112288,5cae691a579dc84342e094d4
17763,Motor Vehicle Accident Response,7/27/2018 10:00,CENTRE ST,42.313117,-71.114102,5cae691a579dc84342e0953b
17764,Motor Vehicle Accident Response,7/27/2018 10:00,ALLSTATE RD,42.3281,-71.063217,5cae691a579dc84342e094ce
17765,Harassment,7/27/2018 0:01,COMMONWEALTH AVE,42.349155,-71.093921,5cae691a579dc84342e094d4
17766,Larceny,7/27/2018 0:01,COMMONWEALTH AVE,42.349155,-71.093921,5cae691a579dc84342e094d4
17767,Recovered Stolen Property,7/27/2018 0:01,COMMONWEALTH AVE,42.349155,-71.093921,5cae691a579dc84342e094d4
17768,Verbal Disputes,7/27/2018 11:11,JUDSON ST,42.318725,-71.075671,5cae691a579dc84342e094d4
17769,Harassment,7/27/2018 11:37,COMMONWEALTH AVE,42.34945,-71.087963,5cae691a579dc84342e094d4
17770,Commercial Burglary,7/26/2018 23:00,QUINCY ST,42.312106,-71.072568,5cae691a579dc84342e094d4
17771,Aggravated Assault,7/27/2018 11:26,PLEASANT ST,42.31646,-71.059471,5cae691a579dc84342e094d4
17773,Violations,7/27/2018 10:51,BLUE HILL AVE,42.272133,-71.093735,5cae691a579dc84342e0955a
17774,Police Service Incidents,7/27/2018 10:51,BLUE HILL AVE,42.272133,-71.093735,5cae691a579dc84342e0955a
17775,Verbal Disputes,7/27/2018 10:37,DANA AVE,42.244757,-71.117034,5cae691a579dc84342e094d4
17776,Towed,7/27/2018 10:12,COMMONWEALTH AVE,42.349066,-71.134147,5cae691a579dc84342e094d4
17777,Auto Theft,7/26/2018 17:00,COLUMBUS SQ,42.343329,-71.077889,5cae691a579dc84342e094d4
17778,Medical Assistance,7/19/2018 15:00,HANCOCK ST,42.310434,-71.06134,5cae691a579dc84342e095ab
17779,Violations,7/27/2018 10:19,COLUMBUS AVE,42.314467,-71.096615,5cae691a579dc84342e0950c
17780,Drug Violation,7/27/2018 10:19,COLUMBUS AVE,42.314467,-71.096615,5cae691a579dc84342e0950c
17781,Verbal Disputes,7/27/2018 10:03,RIVER ST,42.263617,-71.102374,5cae691a579dc84342e0954d
17782,Police Service Incidents,7/27/2018 10:08,GERARD ST,42.331768,-71.071827,5cae691a579dc84342e094d4
17783,Property Lost,7/25/2018 16:00,ROCKLAND ST,42.322814,-71.086854,5cae691a579dc84342e094d4
17784,Landlord/Tenant Disputes,7/27/2018 10:17,STANTON ST,42.284114,-71.079387,5cae691a579dc84342e094d4
17785,Vandalism,7/27/2018 10:15,TALBOT AVE,42.290415,-71.072695,5cae691a579dc84342e094d4
17786,Harassment,7/27/2018 10:26,BOWER ST,42.319968,-71.08715,5cae691a579dc84342e094d4
17787,Investigate Property,7/26/2018 8:15,CHENEY ST,42.309194,-71.084889,5cae691a579dc84342e094d4
17788,Liquor Violation,7/27/2018 10:02,BLUE HILL AVE,42.282389,-71.091945,5cae691a579dc84342e0955a
17789,Investigate Person,7/27/2018 9:05,METROPOLITAN AVE,42.262092,-71.11671,5cae691a579dc84342e094d4
17790,Auto Theft,7/26/2018 15:30,W TREMLETT ST,42.294354,-71.073067,5cae691a579dc84342e094d4
17791,Verbal Disputes,7/27/2018 8:30,BUNKER HILL ST,42.377364,-71.057914,5cae691a579dc84342e094d4
17792,Auto Theft,7/26/2018 20:00,E THIRD ST,42.336447,-71.038701,5cae691a579dc84342e095b3
17793,Missing Person Located,7/27/2018 9:15,TRUMAN PKWY,42.250363,-71.121759,5cae691a579dc84342e09510
17794,Larceny From Motor Vehicle,7/27/2018 9:20,N WASHINGTON ST,42.365359,-71.058375,5cae691a579dc84342e094d4
17795,Other,7/27/2018 9:21,BABSON ST,42.274047,-71.092018,5cae691a579dc84342e094d4
17796,Motor Vehicle Accident Response,7/27/2018 9:00,WASHINGTON ST,42.300555,-71.113124,5cae691a579dc84342e09534
17797,Investigate Person,7/27/2018 9:00,WASHINGTON ST,42.265336,-71.152599,5cae691a579dc84342e09534
17798,Vandalism,7/27/2018 9:33,LONDON ST,42.375245,-71.036743,5cae691a579dc84342e094d4
17799,Harassment,7/27/2018 9:23,COMMONWEALTH AVE,42.341806,-71.147835,5cae691a579dc84342e094d4
17800,Other,7/27/2018 7:36,JERSEY ST,42.342419,-71.096783,5cae691a579dc84342e094d4
17801,Simple Assault,7/27/2018 8:46,BELLAMY ST,42.354821,-71.169588,5cae691a579dc84342e094d4
17802,Other,7/20/2018 19:00,MASSACHUSETTS AVE,42.328564,-71.068353,5cae691a579dc84342e094d2
17803,Motor Vehicle Accident Response,7/24/2018 18:00,OLD COLONY AVE,42.337266,-71.056538,5cae691a579dc84342e0958f
17804,Other,7/25/2018 16:00,GEORGETOWNE DR,42.256614,-71.14449,5cae691a579dc84342e094d4
17805,Other,7/23/2018 0:00,WALDEMAR AVE,42.393273,-71.007939,5cae691a579dc84342e094d4
17806,Investigate Property,7/23/2018 0:00,WALDEMAR AVE,42.393273,-71.007939,5cae691a579dc84342e094d4
17807,Towed,7/23/2018 0:00,WALDEMAR AVE,42.393273,-71.007939,5cae691a579dc84342e094d4
17808,Simple Assault,7/27/2018 7:40,WASHINGTON ST,42.303565,-71.078681,5cae691a579dc84342e09534
17809,Aggravated Assault,7/24/2018 13:45,BEACH ST,42.351084,-71.059395,5cae691a579dc84342e094d4
17810,Larceny,7/24/2018 13:45,BEACH ST,42.351084,-71.059395,5cae691a579dc84342e094d4
17811,Larceny From Motor Vehicle,7/26/2018 23:00,W TREMLETT ST,42.294354,-71.073067,5cae691a579dc84342e094d4
17812,Aggravated Assault,7/27/2018 7:30,LYON ST,42.306383,-71.060212,5cae691a579dc84342e094d4
17813,Larceny,7/27/2018 7:30,LYON ST,42.306383,-71.060212,5cae691a579dc84342e094d4
17814,Investigate Property,7/26/2018 21:30,MORROW RD,42.35369,-71.149726,5cae691a579dc84342e094d4
17815,Medical Assistance,7/27/2018 7:14,ROSEWOOD ST,42.267613,-71.098487,5cae691a579dc84342e094d4
17816,Verbal Disputes,7/27/2018 6:49,WHITFIELD ST,42.29276,-71.074866,5cae691a579dc84342e094d4
17817,Residential Burglary,7/27/2018 5:57,WAYLAND ST,42.31399,-71.075846,5cae691a579dc84342e094d4
17818,Towed,7/27/2018 5:04,WASHINGTON ST,42.297234,-71.116693,5cae691a579dc84342e09534
17819,Larceny,7/27/2018 5:12,STATE ST,42.359426,-71.052888,5cae691a579dc84342e094d4
17820,Police Service Incidents,7/27/2018 5:13,HYDE PARK AVE,42.256216,-71.124019,5cae691a579dc84342e094d4
17821,Investigate Person,7/27/2018 4:06,GREW AVE,42.27631,-71.122534,5cae691a579dc84342e094d4
17822,Motor Vehicle Accident Response,7/27/2018 3:08,HARRISON AVE,42.345691,-71.063365,5cae691a579dc84342e094d4
17823,Medical Assistance,7/27/2018 0:46,WASHINGTON ST,42.30345,-71.07154,5cae691a579dc84342e09534
17824,Aggravated Assault,7/27/2018 2:36,BEAUMONT ST,42.285367,-71.057504,5cae691a579dc84342e094d4
17825,Evading Fare,7/27/2018 3:00,WASHINGTON ST,42.349056,-71.150498,5cae691a579dc84342e09534
17826,Towed,7/27/2018 1:53,MARGARETTA DR,42.255777,-71.145475,5cae691a579dc84342e094d4
17827,Medical Assistance,7/27/2018 0:21,ROXBURY ST,42.330192,-71.093557,5cae691a579dc84342e09567
17828,Medical Assistance,7/27/2018 1:08,COLUMBIA RD,42.306734,-71.077127,5cae691a579dc84342e094ee
17829,Violations,7/27/2018 2:29,CHARLES ST S,42.34909,-71.066458,5cae691a579dc84342e094d4
17830,Other,7/27/2018 2:15,TREMONT ST,42.356585,-71.061895,5cae691a579dc84342e094f0
17831,Medical Assistance,7/27/2018 0:19,GENEVA AVE,42.304942,-71.074467,5cae691a579dc84342e094d4
17832,Violations,7/27/2018 1:49,DUDLEY ST,42.328597,-71.082747,5cae691a579dc84342e094d4
17833,Motor Vehicle Accident Response,7/27/2018 1:49,DUDLEY ST,42.328597,-71.082747,5cae691a579dc84342e094d4
17834,Aggravated Assault,7/27/2018 1:55,STATE ST,42.359426,-71.052888,5cae691a579dc84342e094d4
17835,Missing Person Located,7/26/2018 21:30,N BEACON ST,42.356661,-71.151043,5cae691a579dc84342e094d4
17836,Missing Person Reported,7/26/2018 21:30,N BEACON ST,42.356661,-71.151043,5cae691a579dc84342e094d4
17837,Commercial Burglary,7/27/2018 1:04,SPRING ST,42.27758,-71.162748,5cae691a579dc84342e094d4
17838,Towed,7/26/2018 22:47,HAVELOCK ST,42.286313,-71.092184,5cae691a579dc84342e094cc
17839,Verbal Disputes,7/27/2018 0:00,HAYES RD,42.283,-71.132519,5cae691a579dc84342e094d4
17840,Police Service Incidents,7/27/2018 0:30,FULLER ST,42.281544,-71.073505,5cae691a579dc84342e094d4
17841,Verbal Disputes,7/27/2018 0:46,CHARLES ST,42.361928,-71.07082,5cae691a579dc84342e094d4
17842,Motor Vehicle Accident Response,7/26/2018 17:00,OAK ST W,42.348527,-71.064869,5cae691a579dc84342e094d4
17843,Towed,7/26/2018 21:09,BLOOMFIELD ST,42.299108,-71.068296,5cae691a579dc84342e094d4
17844,Verbal Disputes,7/26/2018 23:42,EUSTIS ST,42.329004,-71.078382,5cae691a579dc84342e094d4
17845,Confidence Games,7/27/2018 0:25,STUART ST,42.351031,-71.063733,5cae691a579dc84342e094d4
17846,Property Found,7/27/2018 7:00,STUART ST,42.350644,-71.068116,5cae691a579dc84342e094d4
17847,Simple Assault,7/27/2018 0:26,BLUE HILL AVE,42.283896,-71.09168,5cae691a579dc84342e0955a
17848,Restraining Order Violations,7/26/2018 22:42,WELLES AVE,42.288549,-71.068942,5cae691a579dc84342e094d4
17849,Medical Assistance,7/26/2018 23:15,COLUMBIA RD,42.316355,-71.065939,5cae691a579dc84342e094ee
17850,Investigate Person,7/26/2018 22:24,HOLWORTHY ST,42.316321,-71.08923,5cae691a579dc84342e094d4
17851,Missing Person Located,7/26/2018 23:04,ROSECLAIR ST,42.321443,-71.057183,5cae691a579dc84342e094d4
17852,Motor Vehicle Accident Response,7/26/2018 22:37,GENEVA AVE,42.302096,-71.069228,5cae691a579dc84342e094d4
17853,Aggravated Assault,7/26/2018 22:43,SUMMER ST,42.351967,-71.054155,5cae691a579dc84342e094d4
17854,Larceny,7/26/2018 9:00,NORTHAMPTON ST,42.339435,-71.081798,5cae691a579dc84342e094d4
17855,Verbal Disputes,7/26/2018 22:27,CRAWFORD ST,42.31097,-71.084618,5cae691a579dc84342e094d4
17856,Motor Vehicle Accident Response,7/26/2018 21:26,BEACON ST,42.355052,-71.073907,5cae691a579dc84342e094d4
17857,Property Lost,7/26/2018 22:44,WILLIAM T MORRISSEY BLVD,42.319285,-71.050272,5cae691a579dc84342e094d4
17858,Investigate Person,7/26/2018 21:43,WASHINGTON ST,42.259774,-71.158913,5cae691a579dc84342e09534
17859,Missing Person Located,7/26/2018 21:20,CHARLES ST,42.299909,-71.064248,5cae691a579dc84342e094d4
17860,Investigate Person,7/26/2018 18:11,MOUNT CALVARY RD,42.280622,-71.113651,5cae691a579dc84342e094d4
17861,Investigate Property,7/26/2018 21:53,WRENTHAM ST,42.287906,-71.061998,5cae691a579dc84342e094d4
17862,Medical Assistance,7/26/2018 21:53,LEXINGTON ST,42.379876,-71.031718,5cae691a579dc84342e094d4
17863,Investigate Person,7/26/2018 19:19,NAVARRE ST,42.277589,-71.117552,5cae691a579dc84342e094d4
17864,Towed,7/26/2018 20:31,COMMONWEALTH AVE,42.33971,-71.151757,5cae691a579dc84342e094d4
17865,Verbal Disputes,7/26/2018 20:28,TRACTON AVE,42.264669,-71.106057,5cae691a579dc84342e094d4
17866,Residential Burglary,7/26/2018 21:40,DORCHESTER ST,42.331856,-71.052778,5cae691a579dc84342e094d4
17867,Police Service Incidents,7/26/2018 20:25,HARVARD AVE,42.349668,-71.130487,5cae691a579dc84342e094d4
17868,Property Lost,7/26/2018 20:00,W CEDAR ST,42.359786,-71.070102,5cae691a579dc84342e094d4
17869,Investigate Person,7/26/2018 21:29,HOLLANDER ST,42.315689,-71.089514,5cae691a579dc84342e094d4
17870,Police Service Incidents,7/26/2018 21:36,THEODORE ST,42.28407,-71.088249,5cae691a579dc84342e094d4
17871,Auto Theft,7/24/2018 23:00,WASHINGTON ST,42.322638,-71.098555,5cae691a579dc84342e09534
17872,Larceny,7/26/2018 15:30,BOYLSTON ST,42.350379,-71.076261,5cae691a579dc84342e095c3
17873,Property Lost,7/24/2018 18:30,FRUIT ST,42.362403,-71.069547,5cae691a579dc84342e094d4
17874,Motor Vehicle Accident Response,7/26/2018 20:27,JOHN F. FITZGERALD SURFAC,42.350143,-71.059739,5cae691a579dc84342e094d4
17875,Verbal Disputes,7/26/2018 20:25,THEODORE ST,42.28407,-71.088249,5cae691a579dc84342e094d4
17876,Investigate Person,7/26/2018 20:57,CAUSEWAY ST,42.364331,-71.063193,5cae691a579dc84342e094d4
17877,Drug Violation,7/26/2018 19:53,MELNEA CASS BLVD,42.333302,-71.081817,5cae691a579dc84342e094d4
17878,Drug Violation,7/26/2018 19:53,MELNEA CASS BLVD,42.333302,-71.081817,5cae691a579dc84342e094d4
17880,Drug Violation,7/26/2018 19:53,MELNEA CASS BLVD,42.333302,-71.081817,5cae691a579dc84342e094d4
17881,Aggravated Assault,7/26/2018 20:17,BULFINCH PL,42.362191,-71.062238,5cae691a579dc84342e094d4
17882,Other,7/26/2018 20:17,BULFINCH PL,42.362191,-71.062238,5cae691a579dc84342e094d4
17883,Property Found,7/26/2018 20:58,CHARLES ST,42.354272,-71.068386,5cae691a579dc84342e094d4
17884,Larceny,7/26/2018 20:19,MASSACHUSETTS AVE,42.346765,-71.087478,5cae691a579dc84342e094d2
17885,Aggravated Assault,7/26/2018 19:25,BOYLSTON ST,42.350379,-71.076261,5cae691a579dc84342e095c3
17886,Warrant Arrests,7/26/2018 19:25,BOYLSTON ST,42.350379,-71.076261,5cae691a579dc84342e095c3
17887,Other,7/26/2018 20:43,HYDE PARK AVE,42.256216,-71.124019,5cae691a579dc84342e094d4
17888,Investigate Property,7/26/2018 20:43,MISSION PARK DR,42.333782,-71.109343,5cae691a579dc84342e094d4
17889,Larceny,7/26/2018 15:30,BOYLSTON ST,42.350379,-71.076261,5cae691a579dc84342e095c3
17890,Warrant Arrests,7/26/2018 12:00,DORCHESTER AVE,42.329499,-71.057013,5cae691a579dc84342e09556
17891,Other,7/26/2018 12:00,DORCHESTER AVE,42.329499,-71.057013,5cae691a579dc84342e09556
17892,Medical Assistance,7/26/2018 18:40,CAMBRIDGE ST,42.361223,-71.065932,5cae691a579dc84342e095a0
17893,Aggravated Assault,7/26/2018 18:37,GROTTO GLEN RD,42.325632,-71.108454,5cae691a579dc84342e094d4
17894,Other,7/26/2018 18:37,GROTTO GLEN RD,42.325632,-71.108454,5cae691a579dc84342e094d4
17895,Simple Assault,7/26/2018 20:11,MONUMENT ST,42.378649,-71.059513,5cae691a579dc84342e094d4
17896,Property Lost,7/26/2018 20:25,HILLSDALE ST,42.278347,-71.060286,5cae691a579dc84342e094d4
17897,Verbal Disputes,7/26/2018 19:45,HYDE PARK AVE,42.275936,-71.119655,5cae691a579dc84342e094d4
17898,Larceny,7/26/2018 18:16,WELLSMERE RD,42.278846,-71.133102,5cae691a579dc84342e094d4
17899,Vandalism,7/25/2018 21:00,D ST,42.338103,-71.051655,5cae691a579dc84342e094d4
17900,Simple Assault,7/26/2018 18:19,FRANCIS ST,42.334575,-71.105512,5cae691a579dc84342e094d4
17901,Residential Burglary,6/30/2018 11:00,SEAVER ST,42.310272,-71.092494,5cae691a579dc84342e094da
17902,Medical Assistance,7/26/2018 18:30,W BROADWAY,42.341288,-71.054679,5cae691a579dc84342e094d4
17903,Larceny,7/26/2018 14:00,BOYLSTON ST,42.349802,-71.07841,5cae691a579dc84342e095c3
17904,Simple Assault,7/26/2018 18:45,MORTON ST,42.281871,-71.087512,5cae691a579dc84342e094d4
17905,Residential Burglary,7/23/2018 14:30,PUTNAM ST,42.380935,-71.033424,5cae691a579dc84342e094d4
17906,Motor Vehicle Accident Response,7/26/2018 3:30,SAINT MARGARET ST,42.321836,-71.059283,5cae691a579dc84342e094d4
17907,Investigate Property,7/26/2018 18:46,MARLOWE ST,42.298186,-71.064028,5cae691a579dc84342e094d4
17908,Drug Violation,7/26/2018 19:29,BLUE HILL AVE,42.284826,-71.091374,5cae691a579dc84342e0955a
17909,Larceny,7/25/2018 14:57,DUDLEY ST,42.317756,-71.066734,5cae691a579dc84342e094d4
17910,Motor Vehicle Accident Response,7/26/2018 19:07,HUNTINGTON AVE,42.333912,-71.105245,5cae691a579dc84342e094d4
17911,Other,7/26/2018 18:45,BROOK AVE,42.320148,-71.073683,5cae691a579dc84342e094d4
17912,Auto Theft,7/22/2018 20:00,LITCHFIELD ST,42.35968,-71.140973,5cae691a579dc84342e094d4
17913,Other,7/26/2018 19:20,TREMONT ST,42.355407,-71.063124,5cae691a579dc84342e094f0
17914,Verbal Disputes,7/26/2018 18:23,HUNTINGTON AVE,42.332255,-71.111603,5cae691a579dc84342e094d4
17915,Larceny,7/26/2018 19:08,MASSACHUSETTS AVE,42.325538,-71.065796,5cae691a579dc84342e094d2
17916,Recovered Stolen Property,7/26/2018 18:11,ARMSTRONG ST,42.321305,-71.103315,5cae691a579dc84342e094d4
17917,Larceny,7/26/2018 18:11,ARMSTRONG ST,42.321305,-71.103315,5cae691a579dc84342e094d4
17918,Other,7/26/2018 18:11,ARMSTRONG ST,42.321305,-71.103315,5cae691a579dc84342e094d4
17919,Larceny From Motor Vehicle,7/26/2018 18:06,COLUMBIA RD,42.319593,-71.062607,5cae691a579dc84342e094ee
17920,Larceny,7/26/2018 18:00,SUMMER ST,42.354262,-71.058833,5cae691a579dc84342e094d4
17921,Investigate Person,7/25/2018 3:00,SOUTHBOURNE RD,42.290227,-71.115445,5cae691a579dc84342e094d4
17922,Simple Assault,7/26/2018 18:03,ADAMS ST,42.327733,-71.07743,5cae691a579dc84342e094d4
17923,Property Lost,3/1/2018 18:50,DEERING RD,42.28414,-71.093051,5cae691a579dc84342e094d4
17924,Vandalism,7/26/2018 18:09,HIGHLAND ST,42.323391,-71.095475,5cae691a579dc84342e094d4
17925,Verbal Disputes,7/26/2018 18:09,HIGHLAND ST,42.323391,-71.095475,5cae691a579dc84342e094d4
17927,Warrant Arrests,7/26/2018 18:14,SHANDON RD,42.295054,-71.089041,5cae691a579dc84342e09579
17928,Medical Assistance,7/26/2018 18:14,SHANDON RD,42.295054,-71.089041,5cae691a579dc84342e09579
17929,Investigate Person,7/26/2018 8:00,TRAVELER ST,42.344238,-71.062964,5cae691a579dc84342e094d4
17930,Towed,7/26/2018 15:47,CITY SQ,42.371422,-71.062651,5cae691a579dc84342e094d4
17931,Fraud,7/26/2018 17:40,BOYLSTON ST,42.347102,-71.088417,5cae691a579dc84342e095c3
17932,Medical Assistance,7/26/2018 17:54,ACADEMY TER,42.320822,-71.097315,5cae691a579dc84342e094d4
17933,Missing Person Located,7/26/2018 18:29,TALBOT AVE,42.29005,-71.070216,5cae691a579dc84342e094d4
17934,Missing Person Reported,7/26/2018 18:29,TALBOT AVE,42.29005,-71.070216,5cae691a579dc84342e094d4
17935,Harassment,7/25/2018 22:00,WOOLSON ST,42.280812,-71.088558,5cae691a579dc84342e0953d
17936,Larceny From Motor Vehicle,7/24/2018 21:00,CAMDEN ST,42.337441,-71.080577,5cae691a579dc84342e094d4
17937,Motor Vehicle Accident Response,7/22/2018 18:00,HARVARD AVE,42.352048,-71.131807,5cae691a579dc84342e094d4
17938,Property Lost,7/26/2018 18:22,CHENEY ST,42.309194,-71.084889,5cae691a579dc84342e094d4
17939,Larceny From Motor Vehicle,7/26/2018 18:10,BLANCHE ST,42.298238,-71.050213,5cae691a579dc84342e094d4
17940,Drug Violation,7/26/2018 17:48,BOURNESIDE ST,42.297984,-71.062841,5cae691a579dc84342e094d4
17941,Investigate Person,7/26/2018 17:06,N ST,42.333403,-71.031213,5cae691a579dc84342e094d4
17942,Larceny From Motor Vehicle,7/26/2018 15:42,SEAVER ST,42.310272,-71.092494,5cae691a579dc84342e094da
17943,Investigate Person,7/26/2018 17:15,WESTLAND AVE,42.343765,-71.088669,5cae691a579dc84342e094d4
17944,Verbal Disputes,7/26/2018 15:45,STANWOOD ST,42.307622,-71.077526,5cae691a579dc84342e094d4
17945,Medical Assistance,7/26/2018 17:10,SHEFFIELD RD,42.29043,-71.134349,5cae691a579dc84342e094d4
17946,Investigate Property,7/26/2018 16:00,POLK ST,42.37994,-71.060607,5cae691a579dc84342e094d4
17947,Simple Assault,7/26/2018 17:05,EDGEMERE RD,42.258676,-71.151165,5cae691a579dc84342e094d4
17948,Motor Vehicle Accident Response,7/26/2018 16:20,BURRELL ST,42.323882,-71.06803,5cae691a579dc84342e094d4
17949,Fraud,7/20/2018 14:04,E NEWTON ST,42.338457,-71.073098,5cae691a579dc84342e094d4
17950,Residential Burglary,7/26/2018 16:26,GASTON ST,42.313635,-71.082513,5cae691a579dc84342e094d4
17951,Motor Vehicle Accident Response,7/26/2018 16:58,ALLSTATE RD,42.326966,-71.061986,5cae691a579dc84342e094ce
17952,Other,7/26/2018 16:48,WASHINGTON ST,42.244111,-71.123438,5cae691a579dc84342e09534
17953,Investigate Property,7/26/2018 16:20,SUMNER ST,42.319513,-71.061098,5cae691a579dc84342e094ec
17954,Vandalism,7/26/2018 10:30,SOUTH ST,42.290562,-71.125003,5cae691a579dc84342e094d4
17955,Other,7/26/2018 10:30,SOUTH ST,42.290562,-71.125003,5cae691a579dc84342e094d4
17956,Verbal Disputes,7/26/2018 15:51,HART PL,42.331643,-71.035836,5cae691a579dc84342e094d4
17957,Drug Violation,7/26/2018 13:59,TRENTON ST,42.3803,-71.032647,5cae691a579dc84342e0959c
17958,Disorderly Conduct,7/26/2018 16:47,BALSAM ST,42.286934,-71.088941,5cae691a579dc84342e094d4
17959,Other,7/26/2018 16:47,BALSAM ST,42.286934,-71.088941,5cae691a579dc84342e094d4
17960,Investigate Property,7/26/2018 16:08,MAXWELL ST,42.281615,-71.080862,5cae691a579dc84342e094d4
17961,Drug Violation,7/26/2018 16:09,HUNTINGTON AVE,42.347972,-71.078496,5cae691a579dc84342e094d4
17962,Medical Assistance,7/26/2018 14:31,SARATOGA ST,42.385727,-71.004155,5cae691a579dc84342e095a2
17963,Other,7/26/2018 15:15,DUNLAP ST,42.292811,-71.073276,5cae691a579dc84342e094d4
17964,Verbal Disputes,7/26/2018 15:59,ACADEMY HILL RD,42.346176,-71.154487,5cae691a579dc84342e094d4
17965,Fraud,7/25/2018 15:00,WARREN ST,42.318651,-71.081623,5cae691a579dc84342e094d4
